SiteID,184029,Site Timezone,-8,Data Timezone,-8,Longitude,-121.65322876,Latitude,37.7319869995
Year,Month,Day,Hour,Minute,wind speed at 140m (m/s),wind direction at 140m (deg),air temperature at 140m (C),air pressure at 100m (Pa)
2014,1,6,5,15,3.89,114.16,13.42,97710
2014,1,6,5,30,3.95,114.51,13.5,97720
2014,1,6,5,45,4.18,113.88,13.43,97720
2014,1,6,6,0,4.25,112.47,13.200000000000001,97720
2014,1,6,6,15,4.21,108.97,12.9,97730
2014,1,6,6,30,4.37,103.28,12.36,97730
2014,1,6,6,45,4.19,100.2,12.3,97730
2014,1,6,7,0,4.2,97.44,12.15,97740
2014,1,6,7,15,4.25,95.97,11.93,97740
2014,1,6,7,30,4.5200000000000005,96.85000000000001,11.9,97750
2014,1,6,7,45,4.69,98.2,11.85,97750
2014,1,6,8,0,4.58,99.07000000000001,11.78,97750
2014,1,6,8,15,4.45,99.48,11.88,97760
2014,1,6,8,30,4.29,99.7,11.98,97770
2014,1,6,8,45,4.2,99.33,12,97770
2014,1,6,9,0,4.08,100.89,12.09,97780
2014,1,6,9,15,3.77,100.3,12.120000000000001,97780
2014,1,6,9,30,3.75,97.76,12.21,97780
2014,1,6,9,45,3.74,96.51,12.290000000000001,97770
2014,1,6,10,0,3.65,90.69,12.09,97770
2014,1,6,10,15,3.7600000000000002,85.17,11.85,97760
2014,1,6,10,30,4.29,83.32000000000001,11.84,97750
2014,1,6,10,45,4.1,76.41,11.72,97740
2014,1,6,11,0,3.81,75.24,11.91,97750
2014,1,6,11,15,3.84,79.59,12.21,97750
2014,1,6,11,30,4.0600000000000005,81.53,12.44,97730
2014,1,6,11,45,4.0600000000000005,81.27,12.61,97730
2014,1,6,12,0,3.93,82.19,12.84,97730
2014,1,6,12,15,3.75,79.31,13.13,97720
2014,1,6,12,30,3.42,73.68,13.44,97720
2014,1,6,12,45,3.4,74.64,13.71,97720
2014,1,6,13,0,3.4,77.49,13.91,97710
2014,1,6,13,15,3.42,85.83,14.1,97680
2014,1,6,13,30,3.16,87,14.33,97670
2014,1,6,13,45,3.38,86.7,14.48,97650
2014,1,6,14,0,3.1,86.31,14.63,97650
2014,1,6,14,15,2.95,83,14.75,97630
2014,1,6,14,30,2.96,84.34,14.86,97620
2014,1,6,14,45,2.47,82.89,14.98,97620
2014,1,6,15,0,2.47,76.74,15.040000000000001,97610
2014,1,6,15,15,2.23,76.48,15.05,97610
2014,1,6,15,30,2.38,80,15.040000000000001,97590
2014,1,6,15,45,2.38,81.69,15.07,97580
2014,1,6,16,0,2.21,90.26,15.18,97590
2014,1,6,16,15,2.48,97.99000000000001,15.24,97580
2014,1,6,16,30,2.5100000000000002,106.25,15.34,97570
2014,1,6,16,45,2.35,109.76,15.610000000000001,97570
2014,1,6,17,0,2.58,118.83,15.83,97570
2014,1,6,17,15,2.63,118.78,15.99,97560
2014,1,6,17,30,2.54,119.97,15.9,97560
2014,1,6,17,45,2.45,119.18,15.77,97560
2014,1,6,18,0,2.52,110.64,15.63,97560
2014,1,6,18,15,2.66,105.77,15.42,97560
2014,1,6,18,30,2.83,102.16,15.17,97560
2014,1,6,18,45,2.52,108.78,15.040000000000001,97560
2014,1,6,19,0,2.34,114.31,15.13,97550
2014,1,6,19,15,2.3000000000000003,118.27,15.26,97550
2014,1,6,19,30,1.86,129.25,15.370000000000001,97550
2014,1,6,19,45,1.79,147.98,15.49,97550
2014,1,6,20,0,1.67,165.64000000000001,15.56,97550
2014,1,6,20,15,1.5,173.73,15.52,97550
2014,1,6,20,30,1.36,166.81,15.34,97540
2014,1,6,20,45,1.41,184.03,15.31,97540
2014,1,6,21,0,1.51,204.06,15.41,97530
2014,1,6,21,15,2.1,218.88,15.59,97530
2014,1,6,21,30,2.19,226.02,15.85,97530
2014,1,6,21,45,2.1,230.14000000000001,16.01,97530
2014,1,6,22,0,2.2800000000000002,230.4,15.860000000000001,97530
2014,1,6,22,15,2.72,226.86,15.64,97530
2014,1,6,22,30,3.56,226.77,15.370000000000001,97530
2014,1,6,22,45,4.2,229.25,15.17,97520
2014,1,6,23,0,4.3100000000000005,232.54,14.870000000000001,97520
2014,1,6,23,15,4.38,234.45000000000002,14.64,97520
2014,1,6,23,30,4.61,234.65,14.52,97520
2014,1,6,23,45,5.03,234.52,14.35,97510
2014,1,7,0,0,5.11,234.54,14.09,97520
2014,1,7,0,15,5.15,231.63,13.950000000000001,97510
2014,1,7,0,30,5.0200000000000005,229.61,14.040000000000001,97510
2014,1,7,0,45,4.95,224.25,14.22,97510
2014,1,7,1,0,4.82,222.79,14.23,97500
2014,1,7,1,15,4.48,218.88,14.26,97500
2014,1,7,1,30,4.09,217.55,14.32,97500
2014,1,7,1,45,3.71,214.89000000000001,14.35,97490
2014,1,7,2,0,3.37,212.78,14.19,97480
2014,1,7,2,15,2.91,210.81,13.98,97480
2014,1,7,2,30,2.27,209.33,13.85,97480
2014,1,7,2,45,1.79,201.82,13.74,97480
2014,1,7,3,0,1.41,199.74,13.65,97480
2014,1,7,3,15,1.07,203.46,13.57,97490
2014,1,7,3,30,0.98,207.1,13.51,97480
2014,1,7,3,45,0.7000000000000001,212.66,13.48,97480
2014,1,7,4,0,0.58,234.05,13.47,97480
2014,1,7,4,15,0.88,265.51,13.38,97480
2014,1,7,4,30,1.47,269.51,13.26,97490
2014,1,7,4,45,1.43,268.4,13.16,97490
2014,1,7,5,0,1.6400000000000001,260.15,13,97490
2014,1,7,5,15,1.92,252.81,12.86,97490
2014,1,7,5,30,2.2600000000000002,244.04,12.81,97490
2014,1,7,5,45,2.52,242.62,12.66,97480
2014,1,7,6,0,2.69,246.58,12.52,97490
2014,1,7,6,15,2.7600000000000002,242.66,12.5,97490
2014,1,7,6,30,2.4,238.85,12.64,97480
2014,1,7,6,45,2.5300000000000002,241.71,12.540000000000001,97480
2014,1,7,7,0,2.39,243.88,12.51,97490
2014,1,7,7,15,2.06,239.83,12.63,97500
2014,1,7,7,30,2.37,243.77,12.5,97500
2014,1,7,7,45,2.62,242.26,12.38,97510
2014,1,7,8,0,2.87,240.28,12.290000000000001,97500
2014,1,7,8,15,3.3200000000000003,240.72,12.14,97510
2014,1,7,8,30,3.7600000000000002,236.58,12.02,97510
2014,1,7,8,45,4,234.38,11.870000000000001,97520
2014,1,7,9,0,4.09,236.82,11.870000000000001,97520
2014,1,7,9,15,4.25,240.34,11.81,97520
2014,1,7,9,30,4.59,241.49,11.86,97520
2014,1,7,9,45,5,243.1,11.89,97530
2014,1,7,10,0,5.04,247.49,11.98,97540
2014,1,7,10,15,4.55,246.75,12.09,97530
2014,1,7,10,30,4.17,250,12.09,97520
2014,1,7,10,45,3.92,251.31,12.09,97520
2014,1,7,11,0,3.92,247.33,12.18,97520
2014,1,7,11,15,3.8000000000000003,249.75,12.41,97520
2014,1,7,11,30,3.92,247.68,12.69,97510
2014,1,7,11,45,4.14,248.3,13.02,97510
2014,1,7,12,0,4.04,251.13,13.3,97500
2014,1,7,12,15,4.16,248.39000000000001,13.55,97500
2014,1,7,12,30,4.2700000000000005,249.84,13.72,97490
2014,1,7,12,45,4.16,252.42000000000002,13.9,97500
2014,1,7,13,0,4.17,253.29,14.13,97490
2014,1,7,13,15,4.08,254.87,14.38,97480
2014,1,7,13,30,3.92,256.53000000000003,14.620000000000001,97460
2014,1,7,13,45,4.05,254.78,14.8,97450
2014,1,7,14,0,4.14,254.58,14.92,97440
2014,1,7,14,15,4.15,256,15,97430
2014,1,7,14,30,4.15,259.16,15.030000000000001,97420
2014,1,7,14,45,4.11,259.37,14.99,97420
2014,1,7,15,0,4.12,257.36,14.92,97410
2014,1,7,15,15,4.22,255.97,14.86,97400
2014,1,7,15,30,4.26,254.76000000000002,14.77,97400
2014,1,7,15,45,4.36,251.83,14.620000000000001,97400
2014,1,7,16,0,4.49,252.25,14.450000000000001,97390
2014,1,7,16,15,4.5600000000000005,254.8,14.35,97400
2014,1,7,16,30,4.61,256.58,14.24,97400
2014,1,7,16,45,4.61,257.35,14.13,97410
2014,1,7,17,0,4.7700000000000005,255.81,13.92,97400
2014,1,7,17,15,5.26,251.76000000000002,13.620000000000001,97410
2014,1,7,17,30,5.59,246.79,13.370000000000001,97410
2014,1,7,17,45,5.74,244.20000000000002,13.16,97410
2014,1,7,18,0,5.73,242.55,13.040000000000001,97410
2014,1,7,18,15,5.67,240.67000000000002,13.01,97410
2014,1,7,18,30,5.55,237.56,12.91,97410
2014,1,7,18,45,5.55,234.76,12.8,97410
2014,1,7,19,0,5.76,233.09,12.71,97410
2014,1,7,19,15,5.98,232.29,12.61,97420
2014,1,7,19,30,6.07,232.57,12.5,97430
2014,1,7,19,45,6.140000000000001,235.98000000000002,12.3,97430
2014,1,7,20,0,6.140000000000001,238.65,12.030000000000001,97440
2014,1,7,20,15,6.2700000000000005,238.64000000000001,11.74,97440
2014,1,7,20,30,6.34,237.94,11.42,97440
2014,1,7,20,45,6.390000000000001,236.08,11.16,97450
2014,1,7,21,0,6.44,233.24,10.950000000000001,97460
2014,1,7,21,15,6.59,230.12,10.84,97460
2014,1,7,21,30,6.92,227.96,10.76,97480
2014,1,7,21,45,7.19,228.89000000000001,10.67,97480
2014,1,7,22,0,7.2,231.83,10.59,97490
2014,1,7,22,15,7.22,233.68,10.5,97500
2014,1,7,22,30,7.41,234.97,10.370000000000001,97500
2014,1,7,22,45,7.54,236.58,10.15,97510
2014,1,7,23,0,7.7700000000000005,236.6,9.99,97520
2014,1,7,23,15,7.91,237.63,9.92,97520
2014,1,7,23,30,7.97,241.26,9.84,97520
2014,1,7,23,45,8.13,243.43,9.64,97520
2014,1,8,0,0,8.28,242.28,9.53,97520
2014,1,8,0,15,8.47,240.37,9.47,97510
2014,1,8,0,30,8.620000000000001,241.05,9.41,97510
2014,1,8,0,45,8.93,242.84,9.370000000000001,97500
2014,1,8,1,0,9,241.91,9.33,97490
2014,1,8,1,15,9.03,240.96,9.22,97480
2014,1,8,1,30,9.14,240.63,9.05,97480
2014,1,8,1,45,9.200000000000001,241.03,8.96,97470
2014,1,8,2,0,9.19,241.94,8.89,97460
2014,1,8,2,15,9.200000000000001,243.24,8.76,97460
2014,1,8,2,30,9.13,243.69,8.68,97460
2014,1,8,2,45,8.82,242.46,8.700000000000001,97470
2014,1,8,3,0,8.59,242.58,8.700000000000001,97470
2014,1,8,3,15,8.55,243.33,8.63,97480
2014,1,8,3,30,8.44,243.62,8.56,97470
2014,1,8,3,45,8.290000000000001,243.46,8.49,97480
2014,1,8,4,0,8.370000000000001,243.56,8.42,97480
2014,1,8,4,15,8.45,244.57,8.35,97480
2014,1,8,4,30,8.6,246.32,8.290000000000001,97480
2014,1,8,4,45,8.74,247.3,8.22,97480
2014,1,8,5,0,8.82,247.05,8.19,97480
2014,1,8,5,15,8.89,247.14000000000001,8.16,97480
2014,1,8,5,30,8.97,247.11,8.09,97480
2014,1,8,5,45,9.02,247.43,8.040000000000001,97480
2014,1,8,6,0,9.06,247.36,8.01,97480
2014,1,8,6,15,9.11,245.59,7.98,97480
2014,1,8,6,30,9.02,245.15,7.94,97490
2014,1,8,6,45,9.040000000000001,245.83,7.95,97480
2014,1,8,7,0,9.11,247.64000000000001,8.02,97490
2014,1,8,7,15,9.120000000000001,248.42000000000002,8.08,97500
2014,1,8,7,30,9.11,247.63,8.13,97500
2014,1,8,7,45,9.07,247.54,8.16,97510
2014,1,8,8,0,8.97,248.16,8.16,97510
2014,1,8,8,15,9.02,248.22,8.14,97520
2014,1,8,8,30,9.07,248.72,8.120000000000001,97530
2014,1,8,8,45,9.040000000000001,248.81,8.07,97530
2014,1,8,9,0,8.93,248.64000000000001,8.040000000000001,97540
2014,1,8,9,15,8.870000000000001,249,8.06,97540
2014,1,8,9,30,8.81,249.63,8.07,97550
2014,1,8,9,45,8.64,250.38,8.1,97550
2014,1,8,10,0,8.47,249.99,8.16,97560
2014,1,8,10,15,8.23,249.58,8.3,97550
2014,1,8,10,30,7.86,249.91,8.5,97560
2014,1,8,10,45,7.49,250.22,8.72,97550
2014,1,8,11,0,7.28,251.75,8.92,97550
2014,1,8,11,15,7.0600000000000005,252.65,9.24,97540
2014,1,8,11,30,7,253.70000000000002,9.46,97530
2014,1,8,11,45,6.93,252.37,9.65,97530
2014,1,8,12,0,6.890000000000001,251.97,9.82,97530
2014,1,8,12,15,6.82,251.51000000000002,10.05,97520
2014,1,8,12,30,6.79,254.62,10.200000000000001,97510
2014,1,8,12,45,6.54,255.47,10.370000000000001,97510
2014,1,8,13,0,6.41,253.81,10.52,97500
2014,1,8,13,15,6.390000000000001,251.77,10.65,97480
2014,1,8,13,30,6.32,252.07,10.78,97470
2014,1,8,13,45,6.390000000000001,251.70000000000002,10.96,97470
2014,1,8,14,0,6.41,249.95000000000002,11.18,97460
2014,1,8,14,15,6.46,250.74,11.3,97450
2014,1,8,14,30,6.78,252.09,11.32,97450
2014,1,8,14,45,7.09,253.20000000000002,11.32,97450
2014,1,8,15,0,7.42,255,11.23,97450
2014,1,8,15,15,7.26,251.97,11.13,97460
2014,1,8,15,30,6.49,244.73000000000002,11.040000000000001,97450
2014,1,8,15,45,6.78,244.77,10.93,97450
2014,1,8,16,0,7.07,243.54,10.78,97450
2014,1,8,16,15,7.44,243.32,10.56,97450
2014,1,8,16,30,7.75,244.24,10.34,97450
2014,1,8,16,45,8.01,243.20000000000002,10.1,97450
2014,1,8,17,0,7.95,242.32,9.86,97460
2014,1,8,17,15,8.11,241.16,9.57,97460
2014,1,8,17,30,8.21,238.61,9.27,97470
2014,1,8,17,45,7.98,236.58,9.05,97470
2014,1,8,18,0,7.79,238.39000000000001,8.94,97470
2014,1,8,18,15,8.040000000000001,239.73000000000002,8.82,97470
2014,1,8,18,30,8.22,239.93,8.71,97470
2014,1,8,18,45,8.32,241.48000000000002,8.59,97470
2014,1,8,19,0,8.23,242.77,8.49,97470
2014,1,8,19,15,8.22,244.17000000000002,8.42,97480
2014,1,8,19,30,8.17,246.62,8.370000000000001,97500
2014,1,8,19,45,8.31,245.97,8.3,97510
2014,1,8,20,0,8.43,242.71,8.22,97510
2014,1,8,20,15,8.700000000000001,242.15,8.15,97520
2014,1,8,20,30,8.88,243.38,8.09,97540
2014,1,8,20,45,9.18,242.85,8.02,97530
2014,1,8,21,0,9.22,243.58,7.97,97540
2014,1,8,21,15,9.23,245.11,7.96,97550
2014,1,8,21,30,9.18,244.56,7.96,97560
2014,1,8,21,45,9.1,243.39000000000001,7.99,97570
2014,1,8,22,0,8.91,242.03,8.06,97570
2014,1,8,22,15,8.56,241.20000000000002,8.13,97580
2014,1,8,22,30,8.55,237.94,8.13,97590
2014,1,8,22,45,8.46,234.82,8.06,97590
2014,1,8,23,0,8.34,233.43,7.92,97590
2014,1,8,23,15,8.31,233.49,7.76,97600
2014,1,8,23,30,8.370000000000001,236.09,7.63,97600
2014,1,8,23,45,8.44,238.95000000000002,7.67,97610
2014,1,9,0,0,8.45,236.99,7.8,97610
2014,1,9,0,15,8.42,236.39000000000001,7.890000000000001,97610
2014,1,9,0,30,8.73,238.83,8.05,97590
2014,1,9,0,45,9.16,240.16,8.2,97580
2014,1,9,1,0,9.200000000000001,241.11,8.33,97560
2014,1,9,1,15,9.290000000000001,241.79,8.25,97550
2014,1,9,1,30,9.41,242.38,8.01,97550
2014,1,9,1,45,9.25,242.35,7.83,97560
2014,1,9,2,0,9.41,238.49,7.8100000000000005,97560
2014,1,9,2,15,9.88,234.44,7.76,97540
2014,1,9,2,30,9.76,234.66,7.57,97540
2014,1,9,2,45,9.56,236.34,7.44,97540
2014,1,9,3,0,9.540000000000001,237.44,7.32,97550
2014,1,9,3,15,9.96,237.64000000000001,7.24,97550
2014,1,9,3,30,9.99,237.71,7.15,97540
2014,1,9,3,45,9.68,236.98000000000002,7.13,97550
2014,1,9,4,0,9.700000000000001,236.73000000000002,7.140000000000001,97550
2014,1,9,4,15,9.72,237.82,7.15,97550
2014,1,9,4,30,9.75,239.86,7.22,97550
2014,1,9,4,45,9.57,240.81,7.26,97560
2014,1,9,5,0,9.09,241.39000000000001,7.32,97570
2014,1,9,5,15,8.64,242.38,7.3500000000000005,97580
2014,1,9,5,30,8.49,243.4,7.3500000000000005,97590
2014,1,9,5,45,8.39,244.43,7.36,97580
2014,1,9,6,0,8.56,245.8,7.3500000000000005,97580
2014,1,9,6,15,8.61,246.43,7.32,97580
2014,1,9,6,30,8.75,246.58,7.29,97570
2014,1,9,6,45,8.870000000000001,244.72,7.25,97570
2014,1,9,7,0,9.09,243.45000000000002,7.26,97580
2014,1,9,7,15,9.200000000000001,243.06,7.29,97590
2014,1,9,7,30,9.24,243.18,7.2700000000000005,97600
2014,1,9,7,45,9.19,244,7.26,97620
2014,1,9,8,0,9.11,245.59,7.26,97620
2014,1,9,8,15,8.91,247.85,7.29,97630
2014,1,9,8,30,8.55,247.85,7.36,97640
2014,1,9,8,45,8.25,247.86,7.41,97650
2014,1,9,9,0,7.890000000000001,247.93,7.45,97670
2014,1,9,9,15,7.46,247.46,7.51,97680
2014,1,9,9,30,7.44,246.08,7.5600000000000005,97680
2014,1,9,9,45,7.43,245.26,7.65,97690
2014,1,9,10,0,7.24,244.43,7.7700000000000005,97690
2014,1,9,10,15,7.0200000000000005,243.33,7.88,97690
2014,1,9,10,30,6.63,242.48000000000002,8.03,97700
2014,1,9,10,45,6.46,243.74,8.21,97690
2014,1,9,11,0,6.32,243.93,8.42,97700
2014,1,9,11,15,6.0600000000000005,243.35,8.68,97700
2014,1,9,11,30,5.96,242.39000000000001,8.92,97700
2014,1,9,11,45,6.09,241.29,9.16,97700
2014,1,9,12,0,6.23,242.1,9.47,97710
2014,1,9,12,15,6.2,241.98000000000002,9.72,97700
2014,1,9,12,30,6.07,242.39000000000001,10.06,97700
2014,1,9,12,45,6.1000000000000005,244.18,10.42,97690
2014,1,9,13,0,5.95,247.97,10.9,97670
2014,1,9,13,15,5.64,254.54,11.34,97660
2014,1,9,13,30,5.34,258.89,11.6,97650
2014,1,9,13,45,5.11,260.99,11.82,97650
2014,1,9,14,0,4.96,263.4,12.030000000000001,97640
2014,1,9,14,15,4.86,267.59000000000003,12.21,97640
2014,1,9,14,30,4.89,271.08,12.31,97640
2014,1,9,14,45,4.86,271.82,12.38,97640
2014,1,9,15,0,4.68,271.84000000000003,12.44,97640
2014,1,9,15,15,4.55,272.8,12.47,97640
2014,1,9,15,30,4.57,273.99,12.47,97630
2014,1,9,15,45,4.69,274.35,12.44,97630
2014,1,9,16,0,4.89,273.14,12.38,97640
2014,1,9,16,15,5.07,267.29,12.17,97640
2014,1,9,16,30,5.25,260.22,11.81,97640
2014,1,9,16,45,5.65,253.32,11.450000000000001,97640
2014,1,9,17,0,6.15,249.53,11.120000000000001,97660
2014,1,9,17,15,6.41,248.97,10.83,97660
2014,1,9,17,30,6.44,247.83,10.47,97670
2014,1,9,17,45,6.38,245.23000000000002,10.13,97670
2014,1,9,18,0,6.43,241.74,9.88,97670
2014,1,9,18,15,6.12,239.92000000000002,9.86,97670
2014,1,9,18,30,5.78,239,9.97,97670
2014,1,9,18,45,5.7700000000000005,238,10.1,97670
2014,1,9,19,0,5.88,239.52,10.25,97670
2014,1,9,19,15,6.0200000000000005,241.38,10.33,97670
2014,1,9,19,30,6.1000000000000005,242.78,10.38,97680
2014,1,9,19,45,6.08,244.8,10.42,97680
2014,1,9,20,0,6.1000000000000005,245.93,10.49,97690
2014,1,9,20,15,6.18,243.93,10.48,97690
2014,1,9,20,30,6.51,238.96,10.35,97700
2014,1,9,20,45,6.87,236.29,10.19,97700
2014,1,9,21,0,7.28,236.06,10.03,97710
2014,1,9,21,15,7.6000000000000005,235.87,9.93,97710
2014,1,9,21,30,7.79,235.56,9.82,97710
2014,1,9,21,45,8.02,235.79,9.700000000000001,97720
2014,1,9,22,0,8.24,236.28,9.61,97730
2014,1,9,22,15,8.23,236.33,9.47,97720
2014,1,9,22,30,8.17,235.88,9.290000000000001,97730
2014,1,9,22,45,7.95,235.43,9.17,97730
2014,1,9,23,0,7.57,235.71,9.13,97730
2014,1,9,23,15,7.24,236.5,9.1,97730
2014,1,9,23,30,7.390000000000001,237.36,9.07,97730
2014,1,9,23,45,7.55,237.78,9.01,97740
2014,1,10,0,0,7.640000000000001,237.53,8.94,97740
2014,1,10,0,15,7.83,236.48000000000002,8.84,97740
2014,1,10,0,30,8.01,235.07,8.790000000000001,97730
2014,1,10,0,45,8.15,233.79,8.790000000000001,97730
2014,1,10,1,0,8.11,234.53,8.83,97730
2014,1,10,1,15,7.95,235.08,8.870000000000001,97710
2014,1,10,1,30,7.68,235.71,8.92,97710
2014,1,10,1,45,7.49,236.8,9,97690
2014,1,10,2,0,7.390000000000001,237.92000000000002,9.09,97690
2014,1,10,2,15,7.42,238.49,9.11,97690
2014,1,10,2,30,7.42,239.08,9.08,97690
2014,1,10,2,45,7.29,239.73000000000002,8.99,97690
2014,1,10,3,0,7.13,239.9,8.9,97690
2014,1,10,3,15,6.99,238.98000000000002,8.88,97690
2014,1,10,3,30,6.91,238.76,8.94,97690
2014,1,10,3,45,6.7700000000000005,239.55,9.08,97690
2014,1,10,4,0,6.62,241.55,9.28,97690
2014,1,10,4,15,6.58,242.61,9.48,97690
2014,1,10,4,30,6.68,243.4,9.65,97690
2014,1,10,4,45,6.76,245.15,9.790000000000001,97700
2014,1,10,5,0,6.8,246.82,9.86,97700
2014,1,10,5,15,6.67,247.92000000000002,9.89,97700
2014,1,10,5,30,6.58,248.64000000000001,9.92,97700
2014,1,10,5,45,6.36,249.4,9.89,97700
2014,1,10,6,0,6.01,250.39000000000001,9.81,97700
2014,1,10,6,15,5.43,249.75,9.71,97700
2014,1,10,6,30,5.0600000000000005,247.5,9.71,97700
2014,1,10,6,45,4.63,245.27,9.82,97710
2014,1,10,7,0,4.3,247.46,9.92,97720
2014,1,10,7,15,4.48,247.46,9.86,97740
2014,1,10,7,30,4.57,245.32,9.75,97760
2014,1,10,7,45,4.65,245.41,9.68,97760
2014,1,10,8,0,4.61,247.02,9.63,97770
2014,1,10,8,15,4.61,244.70000000000002,9.53,97780
2014,1,10,8,30,4.6000000000000005,240.87,9.41,97790
2014,1,10,8,45,4.25,239.95000000000002,9.36,97800
2014,1,10,9,0,3.79,238.88,9.25,97810
2014,1,10,9,15,3.2600000000000002,241.56,9.26,97820
2014,1,10,9,30,2.5500000000000003,247.01000000000002,9.4,97820
2014,1,10,9,45,2.16,251.26000000000002,9.47,97830
2014,1,10,10,0,1.67,265.52,9.540000000000001,97830
2014,1,10,10,15,1.16,295.37,9.6,97830
2014,1,10,10,30,1.11,325.53000000000003,9.88,97820
2014,1,10,10,45,1.3,349.37,10.31,97830
2014,1,10,11,0,1.85,9.28,10.6,97810
2014,1,10,11,15,2.37,14.15,10.58,97810
2014,1,10,11,30,2.44,15.69,10.63,97810
2014,1,10,11,45,2.36,16.47,10.82,97810
2014,1,10,12,0,2.2800000000000002,19.05,10.99,97800
2014,1,10,12,15,2.54,24.07,11.15,97780
2014,1,10,12,30,2.67,27.740000000000002,11.32,97770
2014,1,10,12,45,2.47,26.1,11.49,97760
2014,1,10,13,0,2.23,23.19,11.68,97760
2014,1,10,13,15,2.11,16.85,11.92,97740
2014,1,10,13,30,2.21,18.07,12.15,97720
2014,1,10,13,45,2.04,18.45,12.36,97710
2014,1,10,14,0,1.95,21.75,12.55,97700
2014,1,10,14,15,1.95,28.75,12.71,97690
2014,1,10,14,30,2.13,37.85,12.780000000000001,97660
2014,1,10,14,45,2.1,41.42,12.780000000000001,97650
2014,1,10,15,0,1.79,36.36,12.790000000000001,97640
2014,1,10,15,15,1.37,34.29,12.84,97640
2014,1,10,15,30,1.53,35.76,12.85,97630
2014,1,10,15,45,0.88,43.230000000000004,12.84,97640
2014,1,10,16,0,0.9400000000000001,41.24,12.790000000000001,97630
2014,1,10,16,15,0.39,15.13,12.790000000000001,97630
2014,1,10,16,30,0.43,335.29,13,97620
2014,1,10,16,45,0.51,297.54,13.07,97610
2014,1,10,17,0,0.46,298.63,13.13,97610
2014,1,10,17,15,0.41000000000000003,354.77,13.09,97600
2014,1,10,17,30,0.49,24.77,12.97,97600
2014,1,10,17,45,0.64,27.87,12.98,97590
2014,1,10,18,0,0.9,48.730000000000004,13.01,97580
2014,1,10,18,15,0.71,71.21000000000001,13.08,97580
2014,1,10,18,30,0.28,62.940000000000005,13.32,97590
2014,1,10,18,45,0.13,285.1,13.450000000000001,97580
2014,1,10,19,0,0.49,347.84000000000003,13.43,97580
2014,1,10,19,15,0.31,3.7600000000000002,13.33,97590
2014,1,10,19,30,0.2,296.07,13.3,97610
2014,1,10,19,45,0.45,263.43,13.27,97620
2014,1,10,20,0,0.61,255.3,13.25,97620
2014,1,10,20,15,0.33,260.3,13.35,97620
2014,1,10,20,30,0.19,101.10000000000001,13.530000000000001,97610
2014,1,10,20,45,0.73,105.59,13.620000000000001,97620
2014,1,10,21,0,1.23,105.78,13.6,97620
2014,1,10,21,15,1.45,117.21000000000001,13.59,97620
2014,1,10,21,30,1.69,120.77,13.64,97620
2014,1,10,21,45,1.78,117.45,13.64,97630
2014,1,10,22,0,2.0100000000000002,117.78,13.61,97620
2014,1,10,22,15,2.19,118.27,13.58,97630
2014,1,10,22,30,2.42,125.08,13.52,97630
2014,1,10,22,45,2.73,126.77,13.48,97630
2014,1,10,23,0,2.85,125.81,13.450000000000001,97630
2014,1,10,23,15,2.79,126.12,13.39,97630
2014,1,10,23,30,2.68,124.06,13.36,97630
2014,1,10,23,45,2.66,114.83,13.26,97620
2014,1,11,0,0,2.96,107.8,12.97,97620
2014,1,11,0,15,3.3200000000000003,109.93,12.71,97610
2014,1,11,0,30,3.83,116.65,12.83,97610
2014,1,11,0,45,4.22,116.73,12.76,97610
2014,1,11,1,0,4.73,113.43,12.39,97600
2014,1,11,1,15,5.12,114.55,12.14,97590
2014,1,11,1,30,5.05,117.84,11.98,97590
2014,1,11,1,45,4.55,119.92,11.75,97590
2014,1,11,2,0,3.96,123.22,11.52,97580
2014,1,11,2,15,3.18,131.04,11.39,97570
2014,1,11,2,30,2.22,149.15,11.5,97580
2014,1,11,2,45,1.94,176.57,11.78,97570
2014,1,11,3,0,2.13,198.36,12.01,97570
2014,1,11,3,15,2.54,214.21,12.040000000000001,97570
2014,1,11,3,30,2.48,217.86,12.11,97570
2014,1,11,3,45,2.64,218.19,12.06,97570
2014,1,11,4,0,2.69,214.97,12.120000000000001,97560
2014,1,11,4,15,3.0700000000000003,215.36,12.07,97560
2014,1,11,4,30,3.89,218.95000000000002,11.59,97570
2014,1,11,4,45,4.8100000000000005,225.29,10.700000000000001,97580
2014,1,11,5,0,6.03,234.41,9.47,97590
2014,1,11,5,15,7.37,241.9,8.52,97600
2014,1,11,5,30,8.36,244.22,8.11,97590
2014,1,11,5,45,8.8,241.39000000000001,7.84,97580
2014,1,11,6,0,9.38,241.82,7.5,97580
2014,1,11,6,15,9.66,245.9,6.9,97580
2014,1,11,6,30,9.5,246.54,6.640000000000001,97580
2014,1,11,6,45,9.75,244.39000000000001,6.6000000000000005,97570
2014,1,11,7,0,9.73,240.64000000000001,6.67,97580
2014,1,11,7,15,9.69,240.84,6.76,97590
2014,1,11,7,30,10.25,242.22,6.96,97590
2014,1,11,7,45,10.9,243.61,7.22,97590
2014,1,11,8,0,11.38,245.33,7.44,97590
2014,1,11,8,15,11.34,244.42000000000002,7.59,97590
2014,1,11,8,30,11.15,243.96,7.66,97590
2014,1,11,8,45,11.1,247.87,7.76,97600
2014,1,11,9,0,11,249.92000000000002,7.87,97620
2014,1,11,9,15,10.84,249.72,8.05,97630
2014,1,11,9,30,10.88,249.02,8.15,97650
2014,1,11,9,45,11.09,247.72,8.24,97650
