,Power Load,NaturalGasBoiler,Total Power Consumption,Marginal Power Price,Marginal Power Emissions,Grid Power
2023-01-03 14:30:00,1711.7089701305977,0.0,1711.7089701305977,0.14186,0.4813685471458133,427.9272425326494
2023-01-03 14:45:00,1692.4767203780248,0.0,1692.4767203780248,0.14186,0.5288002877539504,423.1191800945062
2023-01-03 15:00:00,1721.3250950068843,0.0,1721.3250950068843,0.14186,0.574078140106356,430.3312737517211
2023-01-03 15:15:00,1519.3816298359177,0.0,1519.3816298359177,0.14186,0.59983941891353,379.8454074589794
2023-01-03 15:30:00,1557.8477435973803,0.0,1557.8477435973803,0.14186,0.66375,389.46193589934506
2023-01-03 15:45:00,1605.9283679788127,0.0,1605.9283679788127,0.14186,0.66375,401.4820919947032
2023-01-03 16:00:00,1634.7783568639888,0.0,1634.7783568639888,0.19348,0.6384503467357013,408.6945892159972
2023-01-03 16:15:00,1673.242856369135,0.0,1673.242856369135,0.19348,0.6249861291191886,418.3107140922838
2023-01-03 16:30:00,1442.451016569309,0.0,1442.451016569309,0.19348,0.66375,360.6127541423273
2023-01-03 16:45:00,1702.092845254311,0.0,1702.092845254311,0.19348,0.66375,425.52321131357775
2023-01-03 17:00:00,1452.067141445595,0.0,1452.067141445595,0.19348,0.5809571706773533,363.0167853613988
2023-01-03 17:15:00,1615.546107111416,0.0,1615.546107111416,0.19348,0.629581567149489,403.886526777854
2023-01-03 17:30:00,1596.3122431025265,0.0,1596.3122431025265,0.19348,0.6358827354530443,399.0780607756316
2023-01-03 17:45:00,1711.7089701305977,0.0,1711.7089701305977,0.19348,0.5951244763735231,427.9272425326494
2023-01-03 18:00:00,1702.092845254311,0.0,1702.092845254311,0.19348,0.5812789564443009,425.52321131357775
2023-01-03 18:15:00,1596.3122431025265,0.0,1596.3122431025265,0.19348,0.591648399393621,399.0780607756316
2023-01-03 18:30:00,1625.1622319877024,0.0,1625.1622319877024,0.19348,0.5933402442585406,406.2905579969256
2023-01-03 18:45:00,1327.055903797554,0.0,1327.055903797554,0.19348,0.5884017209306039,331.7639759493885
2023-01-03 19:00:00,1500.1493800833446,0.0,1500.1493800833446,0.19348,0.60812528991492,375.03734502083614
2023-01-03 19:15:00,1327.055903797554,0.0,1327.055903797554,0.19348,0.6357817769632677,331.7639759493885
2023-01-03 19:30:00,1182.8108021406233,0.0,1182.8108021406233,0.19348,0.516630745182128,295.7027005351558
2023-01-03 19:45:00,1182.8108021406233,0.0,1182.8108021406233,0.19348,0.654420794844472,295.7027005351558
2023-01-03 20:00:00,961.633472960767,0.0,961.633472960767,0.19348,0.66375,240.40836824019175
2023-01-03 20:15:00,990.4834618459432,0.0,990.4834618459432,0.19348,0.66375,247.6208654614858
2023-01-03 20:30:00,711.6093834083679,0.0,711.6093834083679,0.19348,0.66375,177.90234585209197
2023-01-03 20:45:00,663.5271447706189,0.0,663.5271447706189,0.19348,0.66375,165.88178619265472
2023-01-03 21:00:00,692.3771336557948,0.0,692.3771336557948,0.14186,0.66375,173.0942834139487
2023-01-03 21:15:00,625.0626452654727,0.0,625.0626452654727,0.14186,0.66375,156.26566131636818
2023-01-03 21:30:00,634.6787701417593,0.0,634.6787701417593,0.14186,0.6593510790682336,158.66969253543982
2023-01-03 21:45:00,769.3077469224036,0.0,769.3077469224036,0.14186,0.6434794466393113,192.3269367306009
2023-01-03 22:00:00,625.0626452654727,0.0,625.0626452654727,0.14186,0.66375,156.26566131636818
2023-01-03 22:15:00,663.5271447706189,0.0,663.5271447706189,0.14186,0.656116903901149,165.88178619265472
2023-01-03 22:30:00,644.2948950180457,0.0,644.2948950180457,0.14186,0.650498134847392,161.07372375451143
2023-01-03 22:45:00,576.9804066277236,0.0,576.9804066277236,0.14186,0.58924760586389,144.2451016569309
2023-01-03 23:00:00,576.9804066277236,0.0,576.9804066277236,0.14186,0.647599941563031,144.2451016569309
2023-01-03 23:15:00,596.2126563802967,0.0,596.2126563802967,0.14186,0.6193936202011043,149.05316409507418
2023-01-03 23:30:00,519.282043113688,0.0,519.282043113688,0.14186,0.6065520388654874,129.820510778422
2023-01-03 23:45:00,509.66591823740146,0.0,509.66591823740146,0.14186,0.56347304163516,127.41647955935036
2023-01-04 00:00:00,576.9804066277236,0.0,576.9804066277236,0.14186,0.4734359471186657,144.2451016569309
2023-01-04 00:15:00,451.9675547233658,0.0,451.9675547233658,0.14186,0.4557924075246173,112.99188868084146
